"","Names","ALB","ARE","ARG","AUS","AUT","BEL","BGR","BIH","BLR","BRA","BRN","CAN","CHE","CHL","COL","CRI","CZE","DEU","DNK","DOM","ESP","EST","FIN","FRA","GBR","GEO","GRC","HRV","HUN","IDN","IRL","ISL","ISR","ITA","JOR","JPN","KAZ","KOR","KSV","LBN","LTU","LUX","LVA","MAR","MDA","MEX","MKD","MLT","MNE","MYS","NLD","NOR","NZL","PAN","PER","PHL","POL","PRT","QAT","ROU","RUS","SAU","SGP","SRB","SVK","SVN","SWE","TAP","THA","TUR","UKR","URY","USA","VNM"
"180","SQD42","-78.4010660470685","-87.1256569164074","-20.9536355922749","-43.8989044311365","-47.8457196722579","-34.3560478432712","-64.3870158441416","-63.1196543903847","-40.9203214007444","-44.2489330293448","-53.414116032491","-43.5902066763289","-43.7236824297087","-37.1505905315619","-19.4994681373535","-25.1068081257069","-53.6431892626153","-36.5234455367495","-46.6652575127053","-65.7177154275565","-42.3033918873442","-51.3438895110202","-84.0097299054498","-39.283605097273","-28.5955962464726","-71.2681866981664","-70.4919968182077","-58.7648070022135","-41.0573142875065","-54.1536099392541","-39.3438685263244","-64.1025107108579","-64.0961892009543","-36.2023388298815","-97.1296871615771","-30.8344960318013","-63.3612246373159","-37.4573609958257","-67.1887110432038","-44.4145913344273","-67.5837072055652","-38.25135851673","-61.0565870249011","-60.1294606791353","-67.9096719168649","-24.7181602128299","-88.9467254347759","-70.9790590802378","-58.2060360270432","-53.9435720829279","-42.4496517575335","-70.851215614585","-40.3279307480652","-31.9211684335585","-26.4581362513875","-58.6650148879903","-52.7183110069763","-39.5993341896844","-110.481506994455","-55.7184910309312","-41.7647983412333","-110.375873664747","-26.2571653915898","-58.9968397258222","-54.944905732679","-72.6158008368427","-50.361435365286","-32.0317769233808","-80.3012198682762","-45.6551321910073","-57.9384023128939","-39.8067004589214","-32.0962410771235","-40.5675720639434"
"181","SQD43","-77.921922295841","-86.3765248152665","-21.648579796261","-43.8964388452724","-47.3151889052703","-34.4296733715774","-64.5477706011532","-63.7923926480397","-40.8109887189808","-44.0724185719495","-52.5799199199579","-43.365316202333","-43.5682099337482","-37.2458648406989","-19.0777467802097","-24.5663006691476","-53.3620229709094","-36.5586955971805","-46.442390068291","-65.6069296138614","-42.0368828160634","-51.3802272983068","-84.0266559654715","-39.0422634444203","-28.3730614798345","-71.0854990572898","-70.1158697001912","-58.6558593049423","-41.0605406001265","-54.5148328115929","-38.9128869637549","-63.9031052123968","-62.8093149173241","-35.9901513963449","-95.9458572711765","-30.403023114562","-63.1581098801656","-36.8135115698922","-67.1148454108387","-43.9745388080516","-67.732211680827","-38.0264730884959","-59.8908890318962","-59.8155097940262","-67.6798922766919","-24.422278189892","-89.0300086737303","-70.2595201409452","-58.0239081004853","-54.179974879169","-42.8740226674865","-70.5601421180257","-40.8712349505173","-31.4731246337795","-26.2312957250039","-59.1440233565349","-52.2297321296584","-39.7410650846856","-109.814326626631","-55.9113847819405","-40.9178890872556","-109.919633058325","-26.082177605153","-58.3232063656919","-54.5499718268272","-71.8317420518042","-49.7477020451853","-31.8367376079583","-80.0072643818249","-45.5545932323518","-56.8465934121772","-39.4536180135271","-32.1922183540567","-40.2198809955786"
"182","SQD44","-77.3559432028614","-85.267774992717","-21.4898939390079","-43.6872451300179","-46.5649596429036","-34.1283647943023","-64.5471812776129","-64.1254020204063","-40.1752152453163","-44.0713718736733","-51.9660697871117","-43.2144681524329","-42.7732085987844","-36.8818951153966","-18.4711117562932","-24.2821955100303","-53.3984392269444","-35.8646643504215","-45.9811221457038","-65.5477323795049","-41.7766013144402","-51.3810635305744","-83.7755750692416","-38.5341023855082","-28.0196901393317","-71.2031423439391","-69.9204652542875","-58.2864432038288","-41.030038602259","-54.3240404711003","-38.5473818187887","-63.1796768027324","-61.7511617103655","-35.8873271726779","-95.3561847026899","-30.2197937128287","-63.1175902477711","-35.8980746118811","-66.5541580095633","-44.2551163226101","-67.4587021093398","-37.5946363845546","-59.8065064524524","-59.4678207017254","-67.2692966397129","-23.9702182433583","-88.5754516026791","-69.2757537920134","-57.2517666478258","-53.7602237268623","-42.3329683035633","-70.2395236128879","-40.4444806575373","-32.0563757618767","-26.275334996592","-59.9613409510655","-52.0491958087171","-39.2607651776039","-108.955457047063","-55.4450877099835","-40.2350901907514","-109.044323498447","-26.0833039553214","-58.249581907995","-54.8567419118498","-70.8227617275965","-49.1317830427762","-31.6429749187625","-80.0810499893425","-45.727525059896","-56.44418991322","-38.6984846617998","-31.9588938659104","-39.9298166272089"
"183","SQD45","-76.7250304917842","-84.1092583556522","-20.8338552844989","-43.5445586509579","-45.9703808970106","-33.5912707650707","-64.4571955231244","-64.0669040894369","-39.904902472821","-44.0144408913662","-51.7869457449211","-42.9314089209149","-42.3490405382906","-36.489265497577","-17.3997454316297","-24.0443432042501","-53.0203685244359","-35.5078180922293","-45.2027798582532","-66.0872266985278","-41.8175976299976","-51.6368162679725","-83.1305812774158","-38.0338417432385","-27.7698977433153","-70.7695111141408","-69.8007498058185","-57.9977020557519","-41.1417637094954","-53.6877109875738","-37.9627905015472","-62.467185910086","-60.9126800190191","-36.1590754721695","-94.599373670612","-29.5606724810912","-63.0067928322015","-35.3553871161667","-66.1867108640027","-44.8435489936799","-67.0378061600307","-36.855550423203","-59.4684375555467","-58.8144361522087","-67.2387350122743","-23.1969307873851","-88.0790269750176","-68.9439533165433","-56.6156340424124","-53.5014506837136","-42.5722246114796","-69.7576674109872","-39.7340940961376","-31.8625774656774","-26.3760836790443","-60.4958633390819","-51.7707064918031","-38.7023099816306","-108.062523286758","-55.3310317390855","-39.7799188178971","-108.00328555551","-25.867540689291","-57.875354984382","-55.6928115741182","-70.7367124480938","-49.7760171814157","-31.0660863195108","-80.0181745955059","-45.6253245875976","-55.8624529884695","-38.3719361567821","-31.5418201347079","-39.4304762718086"
"184","SQD46","-76.6373588974511","-82.8303547674808","-20.8862714104341","-43.2623034200753","-45.5452691919675","-33.5884536546444","-64.9105760666232","-63.9389317222239","-39.7621890953442","-44.1155539827877","-51.295630651297","-42.4546110415698","-41.9377120729366","-35.794997721896","-16.7944493403841","-23.8209961316523","-53.269413470564","-35.681639853362","-44.539742023664","-66.5822135073716","-41.4674606215563","-51.7869467026067","-82.1332273583173","-37.6167986187822","-27.2034989994432","-71.1998922503248","-68.9423210893745","-57.4193518615154","-40.9117465492829","-53.3251537559146","-37.6183997393644","-61.134576971003","-60.1366870497623","-35.9217954737756","-94.0437608524011","-27.9201617132778","-62.9154435910836","-35.1469406240195","-65.3161510265558","-44.6695392487203","-66.8658839049376","-36.5968135642209","-58.3146227329352","-58.5821260101394","-66.9493027317178","-22.6623191640702","-88.0585240259906","-68.1452322226781","-56.164518139793","-52.9405830368679","-43.0397307599773","-68.5497190249399","-38.8499372799798","-31.475488582111","-26.3941073967292","-61.1302180846288","-51.7540353027997","-39.0592278753291","-107.258994154516","-55.1260592927854","-39.5608828463611","-107.824889251462","-25.8321161704197","-57.2331401438073","-55.6292765407291","-70.0644753224486","-49.5021244080356","-29.9151021576368","-80.6771079427921","-45.5485207977359","-55.0627785977906","-37.727303882225","-31.2841591080995","-39.1912507131035"
"185","SQD47","-76.5697593206863","-81.6726020776574","-20.8685898919395","-42.5541930986897","-45.6790885452959","-33.1798686074328","-64.9615593910386","-63.978554727412","-38.6376743414051","-43.9954520118052","-50.5299657518624","-42.0294792368193","-41.6152145633227","-34.7709464888519","-15.9706691206604","-23.4499476890899","-53.1826073136034","-35.572174256498","-43.7537882595368","-66.4515220497231","-41.2064035262859","-52.0464437417021","-80.951981247277","-37.8769383780407","-26.5848173395311","-71.3821824681235","-68.5824122012709","-57.2931621540157","-40.9292127740309","-53.7799033428258","-37.5389168078629","-60.9170501347221","-59.0877484658818","-35.0838436801929","-93.286423617519","-27.6388491549498","-62.3315453477704","-34.4172049485986","-64.4996576726327","-44.149151820831","-66.2848047651307","-36.4511311342316","-57.4905653675284","-57.9589089843791","-67.1764297636522","-22.4165293724406","-87.4298282342525","-67.1748735280935","-55.8457919047595","-52.6012682516763","-42.4311384146455","-68.1351119645749","-38.5213364033058","-31.0460746605107","-25.8830453464557","-61.4977990143048","-51.8729060939469","-38.9575381411","-106.192901183035","-54.9029231013457","-39.3786025078789","-107.2433422782","-26.196938629715","-56.6468591437155","-55.5535350891359","-69.0094992355863","-49.7158071911914","-29.6897187250614","-80.2742564308088","-44.7527640027944","-54.5873270727893","-37.4990956791975","-30.733315632404","-38.876577503329"
"186","SQD48","-76.9054641583751","-80.8238257490624","-20.7414934014561","-42.3903408225941","-44.9381323420106","-32.9510790283848","-65.3136754488696","-64.3005217534294","-38.1041862348","-43.334232820072","-50.1934939044208","-41.4837777576306","-41.7935685583232","-33.9205028114377","-15.313810796665","-23.5783082964708","-52.960111911205","-35.1866217817182","-43.496422575306","-66.1161282801999","-41.4953592636833","-51.5513428546034","-80.5427337166172","-37.383291533963","-26.6654451248493","-71.2211693502331","-67.8750483428047","-56.9176974282706","-40.7807812699325","-54.0996303670803","-37.4868778957216","-60.2545058229075","-58.1302192715951","-35.2212596948189","-92.1011515602474","-27.0080067659903","-62.0789064679327","-33.5807900661707","-63.8047086886296","-43.8249547295053","-65.4014005605704","-36.0338238094462","-57.4659015092513","-57.4804856188332","-67.0813131397788","-22.249265091257","-87.7495572037464","-66.1651140470559","-55.3833885149726","-52.7050133796661","-42.4376003911442","-67.2980080974613","-37.7649337022827","-30.6255724810628","-26.020280743959","-62.4058377818703","-51.2906831849295","-38.2106167278927","-105.159684182526","-54.2434618444411","-38.9518021507873","-106.731339235131","-26.1312611876182","-56.3648211081424","-55.7667966394497","-68.4052369353379","-49.54274895124","-29.0018362024458","-79.8282563806964","-44.365957565824","-53.3239461760605","-37.9545084760427","-30.4298028703784","-38.4605371261657"
"187","SQD49","-76.5067537881295","-80.1386878518519","-20.7318499398685","-42.1486246564324","-44.2005579948218","-33.1430224346332","-64.6919864970348","-64.1870428820765","-37.6143085720051","-43.2606450136761","-49.7025071273537","-41.6476077649974","-41.1227115920451","-33.4665081029694","-15.0837990624007","-23.7186425485289","-52.975223208125","-35.2893447258182","-43.4015602961231","-66.4611878864178","-41.6460236488684","-51.4050054522645","-80.0402499068663","-36.8247292078702","-26.4800279351097","-71.0681363092987","-67.7764624727421","-56.7101647368267","-40.2677859340805","-54.0680611392205","-37.1313189000077","-59.3756297087812","-57.3141850118397","-35.200336675875","-91.4832465087412","-26.5025634695057","-61.6666692977059","-33.233359678455","-63.4857392340492","-43.5013627417054","-64.6810110585046","-35.6803016079155","-56.87548309106","-57.4893914205275","-66.6518339483421","-21.8314539268448","-87.9497192495889","-65.2443432067367","-54.5573297770027","-52.549290751167","-42.5933188573545","-66.6864568146576","-37.4874663803173","-29.7952629329702","-25.8279586725656","-62.8495872464281","-50.9224808311528","-37.7590021795687","-104.000201407622","-53.7504063159657","-38.8658968157899","-105.873380036952","-25.8760061714071","-55.7512243674129","-55.7332729228529","-67.857497777188","-49.2775486335862","-28.515691597204","-79.2129418282131","-43.8226958910362","-52.3368099681936","-37.8208306799919","-29.8565416194311","-38.0242351211907"
"188","SQD50","-76.5008151495855","-79.3611320607752","-20.559743296421","-41.3140907696802","-43.288421080219","-33.160604248525","-64.2757463652008","-63.9701109131072","-37.0691251008949","-42.9189810831584","-49.0415818247937","-41.2064759890729","-40.9661216943427","-32.8664638136317","-14.512010292988","-23.4499033628707","-52.614481284434","-35.4199540376017","-43.018766646322","-67.1308611896405","-41.2067731188142","-50.888574183581","-79.5264001252549","-36.9767321999139","-26.1300174581723","-70.5060842622013","-67.4601823805219","-55.6149334382361","-40.2406068743727","-53.7807202331065","-36.7507061124656","-58.9096091762595","-55.9687032137023","-34.9283934914578","-90.0880320136093","-26.6788996946261","-60.9903223423206","-32.3789778347669","-62.3580454333634","-43.7876255968648","-64.1005753996515","-35.5385071613889","-56.556550794864","-57.68096956114","-66.0376674611861","-21.2545533491048","-87.9712835101335","-63.830862423577","-54.395721354108","-52.2525863954954","-42.2927277102064","-66.3432176834376","-37.1813163563406","-28.9487741343629","-25.5102412978639","-63.8002771892753","-50.2545594748609","-37.230047428644","-103.070200990353","-53.7958081440796","-38.4629774613589","-105.241580722911","-25.3079936474359","-55.1584360345294","-56.0092596810175","-67.332925785471","-49.4946787081498","-27.8734815759339","-79.2932682408075","-42.6189450602204","-51.2816964470657","-37.2631868128243","-29.6043147597067","-37.7083614647109"
"189","SQD51","-76.3170062450182","-78.1348150289427","-20.3572901425031","-40.741505859688","-43.1643374758534","-32.6687937546241","-64.0765494516285","-63.8075951423712","-36.6995088319619","-42.9846065154536","-48.3557908876057","-40.9428659601271","-40.8444000504275","-32.2559161154531","-13.6888455623817","-23.1389895405026","-52.3364776425005","-35.29768092901","-42.4391992067411","-67.5596160105314","-40.9292526559822","-51.1174264389296","-79.1372284127262","-36.7657073268654","-26.3318495540079","-70.2237601132167","-66.4487626191104","-55.2707442641116","-39.8806811460071","-54.1305199662796","-35.5288020864215","-58.3390911686793","-55.1690983485401","-34.7047756792532","-89.1780176620664","-25.4710318783909","-60.5216061222197","-32.27549291954","-62.1132632262868","-43.0482663499548","-63.2372003767057","-35.5077758120884","-56.3882873944282","-57.5055443719415","-65.6118868270725","-20.9233027817068","-87.3316393845655","-62.6384155849951","-54.1231037421144","-52.0913803914677","-42.2720562296466","-65.7792046615731","-36.7449916368548","-27.8495016037873","-25.2544581387605","-64.3000059452467","-49.274558138947","-36.2637466127316","-101.999312217606","-53.5279519292135","-37.8928403739045","-104.476525043068","-25.8259623364298","-54.7982539157089","-55.7690730750966","-67.1559957044909","-49.1098393064991","-27.6893327892506","-79.0826644036872","-42.0301321777126","-50.4692312038722","-36.3774803116379","-29.6284479025984","-37.208334695424"
"190","SQD52","-76.7556434822722","-77.5814988533006","-20.1279430831505","-40.4184880750232","-42.5674987009247","-32.1451057228359","-63.4493613685735","-63.5867658681811","-36.246953813216","-42.6138897730274","-47.8762687790487","-40.3781615513573","-40.8653383460701","-31.2631728717187","-13.6146796229148","-23.0999578027681","-52.6477807412117","-34.6368966417915","-42.2409184495977","-67.392146919212","-40.7218419484875","-50.6333131211147","-79.1446638372688","-36.7675159432644","-25.4348794028544","-70.4396053674997","-66.763572977863","-54.3459088380833","-39.9494901087597","-53.8963513685276","-34.8063140564808","-57.7380624656175","-53.5905936306788","-33.9322866123428","-87.9760341700232","-25.5440523350006","-60.3440372853891","-31.7579714870004","-61.6966378635101","-43.0979471603884","-62.8364423163193","-35.0092717228345","-55.3990211933158","-57.1581144872947","-64.6216494860998","-20.8155121367542","-86.7003644512678","-61.4179831021137","-53.7102442832492","-51.8772913822366","-41.6860906049114","-65.3198725950368","-36.0714063125704","-27.1791412275727","-25.2553047887475","-64.7890656019426","-48.7826248954971","-35.505635759279","-100.590786817774","-52.9137533659174","-37.3293243648239","-103.647699229483","-25.8506282793768","-54.3358338993052","-55.6986611638698","-66.809325051002","-48.7021536155671","-27.1901877122775","-79.2330836461994","-41.3714379904409","-50.1534274950415","-36.6884982598242","-29.6416162746208","-37.2592050082458"
