"","Names","ALB","ARE","ARG","AUS","AUT","BEL","BGR","BIH","BLR","BRA","BRN","CAN","CHE","CHL","COL","CRI","CZE","DEU","DNK","DOM","ESP","EST","FIN","FRA","GBR","GEO","GRC","HRV","HUN","IDN","IRL","ISL","ISR","ITA","JOR","JPN","KAZ","KOR","KSV","LBN","LTU","LUX","LVA","MAR","MDA","MEX","MKD","MLT","MNE","MYS","NLD","NOR","NZL","PAN","PER","PHL","POL","PRT","QAT","ROU","RUS","SAU","SGP","SRB","SVK","SVN","SWE","TAP","THA","TUR","UKR","URY","USA","VNM"
"296","TPR95 Low","0.892786833295113","1.26613349125267","1.49494751957238","1.14968838730368","1.61224023634385","1.26499191568544","1.01138615952473","1.05326455894786","1.14673363979719","1.26296855430543","0.952030985791962","1.1165862315702","0.980457930408839","1.1663383759046","1.47100792609044","0.961665566674077","1.03164299087164","1.16729698470174","1.00195432982658","0.887119798771034","1.29325321697725","1.10276056877275","0.877081320944343","1.20697187024526","1.1229339094184","0.836480316125832","1.12300817151704","1.14349687639053","0.997937389900549","0.618069354976562","1.15249086242697","0.75052662900588","1.20389875476356","1.41667076789323","0.804122602278905","1.29789502907493","1.10220136370104","0.961474960995206","1.26843888344074","0.880926462519659","0.990188636892049","1.07136072617411","1.11125136771611","1.01029095845872","0.856810962195866","1.2351418592848","0.683890720413783","0.852968265514825","1.24169645707005","0.739938348668923","1.05639220085157","0.774421558014683","1.15324094436653","0.997181002693389","1.6391950905732","0.790539532243952","0.881829511908532","1.30248628108421","1.0833008644401","1.1012961916666","0.966622000684844","0.777386005506351","1.12273841977491","0.991153042505049","1.03418276891368","0.894080759293675","0.812811089663089","0.810962227947025","0.569819085098208","0.970800290462624","1.05178541692772","1.1659947337689","1.04289845644171","0.904398042600852"
"297","TPR95 Upp","1.46437976896642","2.05660350396283","2.57127887269357","1.91083975680706","3.20277730953802","2.34073408707826","1.7424616482725","2.09575165271797","1.96467060050221","2.18171772605981","1.50160784339235","1.67952186723197","1.79792924622457","2.12713728132244","2.87999455693495","2.6888240938708","1.96638229474825","2.19059982106572","2.04121199778661","1.662645399018","1.81870285665834","2.32965363807636","1.62303314805482","2.29437053691815","2.26577567233543","1.73841309451298","2.12548873676886","2.33775345586436","2.04957988322415","1.08594669640666","2.37884055017212","1.81571263659476","2.25771263987768","2.58475476617526","1.76460391936645","2.64868902611694","1.6072165487418","2.16090102519644","2.49874352545174","1.61881047010073","1.8546950816557","1.84890524446907","2.17787623714852","1.73104696503356","1.54217024649682","2.25356901153505","1.27408982974011","1.85442577389913","2.14931555992012","1.51454631421141","2.21584164690175","1.6611318257702","2.03091406674408","2.30576808536409","2.94267102899851","1.41071767876835","1.69555447493329","2.74237528621099","1.75160308495236","2.0775793987894","1.87208509924928","1.60316434348089","2.00877601638086","1.90369982422978","2.07659846728665","1.66765660675262","1.72184249311279","2.24079429369855","1.35373355811014","1.70526155111565","2.07844041620834","2.05572258810643","2.20738777064911","1.56479255316155"
"298","MU3R05 Low","0.732693966062007","1.23282462016262","1.05556740749518","1.11225757222824","0.831835338322023","0.813945123550741","0.832630662012954","0.606724733751027","0.95193951586854","0.847466462141153","0.939875367840806","0.956268460415058","0.664948318568678","0.872254638499635","0.88301398628692","0.756334629411549","0.616999220096859","0.861432064303255","1.01882732932293","0.604706750329225","0.959950187722513","0.914048037200646","0.889591772493979","0.832744272712363","0.900409318317088","0.860818474474705","0.845721798876052","0.794496065803677","0.598339737105234","0.684834232375953","0.869793589019967","0.878826472690143","1.28582181534598","0.918921326387941","1.24049306899645","1.08266592706285","0.986935629192524","0.867668229779555","0.756853464043095","0.729576764863909","0.842923792907774","0.833737336877535","0.842774048428505","0.630452178531755","0.935960442867538","0.74194600332237","0.7518467701098","0.888222880130668","1.00518711268402","0.81420800054578","0.765128136287818","1.09579517376145","0.958533729626958","0.796056630521031","0.792793835820989","0.758404898390943","0.934299995100772","0.878237071355161","1.09086346182441","0.756291461346424","0.925793122025809","0.798733878447726","1.01288474183678","0.782483019861587","0.570048946753987","0.857312265450773","0.871266669732063","1.14685101982279","0.722432316642615","0.850975236161349","0.939192552023173","0.759974312728199","1.04216159792517","0.930800381761814"
"299","MU3R05 Upp","1.43076439923852","1.87726902482119","1.80763543114686","1.60723150353348","1.69512003832489","1.51563239801943","1.66848779955767","1.28353358706586","1.68827062273728","1.55068444994373","1.70915592811813","1.3995090276971","1.40177052598849","1.8478835089399","1.73084562833922","1.39258309864205","1.43787723393621","1.67334922720771","1.70485045525959","1.36643432386575","1.33411844548287","1.75076635533635","1.67700264080076","1.63512136469449","1.57372728275633","1.62499593383293","1.69360910845331","1.44290147584067","1.55047947564443","1.48382081678899","1.55899491279818","2.18013057106632","2.26400630218435","1.94101469370738","2.07890153043955","1.98028349418275","1.53569182530595","1.70597326280762","1.60864774564909","1.56060923016515","1.7273968304425","1.55093029699319","1.59693002687234","1.22665090802845","1.92244378994887","1.63636145531146","1.52966149168052","2.32110793969038","1.62430276539066","1.58535038529635","1.59079374042646","1.88211432745794","1.6535418707388","1.79797490839886","1.52680165913682","1.56501840587866","1.74082199023684","1.6850813367185","1.60312865199004","1.6394325694914","1.7425238431006","1.80127295568837","1.75315604745652","1.46311266378397","1.41733212767464","1.62487202131957","1.54901918889827","1.81981319018658","1.59692983143687","1.80660347245797","1.89250135750004","1.69051721334114","1.96748773307523","1.8445080929629"
"300","MU3R10 Low","0.795298288487342","1.21650129064742","1.05087350443037","1.0490261529603","0.84091103112148","0.85934756851092","0.878863082761272","0.739345771002978","0.987756019788713","0.908123260187","1.03837527783766","0.981504638358727","0.797387847584369","0.994492256788828","0.949298339058668","0.798694781018185","0.812829869194569","0.937635209114853","0.977407826990034","0.743739947850272","0.969342927902582","0.97439368772468","0.953178043328169","0.909888674497326","0.912751740944678","0.956836216914134","0.9560062522707","0.870495979232093","0.740953186248466","0.765643593218628","0.88430064454063","0.995520040112813","1.21673327555813","1.01627383153981","1.12577374800217","1.03063762599965","0.988563396131588","0.956369831290058","0.859861678664002","0.797529600621828","0.934071324151558","0.908218903409762","0.955256046952132","0.748798898599826","0.953010781685779","0.803282056187993","0.803792875610556","1.08114858678604","1.00312907175187","0.836855191991523","0.866690938753318","1.08174614821858","0.975317907619808","0.876515120309476","0.874744801363217","0.836248172090912","0.973390783149551","0.940580886866979","1.12343256970961","0.900152151178831","1.00378816607763","0.92776559961154","1.08635987772081","0.853772232454298","0.723651049812441","0.874992999615003","0.856090596338084","1.10843752975505","0.821990775724014","0.871848800998178","1.00489425172201","0.870139219629342","1.02418365649523","0.97210581320214"
"301","MU3R10 Upp","1.2697628457243","1.56967579094285","1.49991270426478","1.39364646052823","1.44522457817993","1.25462562210848","1.39912784920909","1.24646498865011","1.454386749795","1.39096651335364","1.49586816857924","1.29666012759554","1.33415432125287","1.4979760030119","1.59526651758907","1.24924567079264","1.32718814001979","1.46910073846271","1.4309301349654","1.24071356680875","1.24882213061619","1.48156156902043","1.39426507708949","1.3721035823666","1.39528080721581","1.42233520294012","1.44292996332411","1.30653213387178","1.37487673952136","1.27036722432716","1.43491502270261","1.60407867189849","1.74895728499912","1.63929813539807","1.72268304794009","1.57527735059471","1.37055578107048","1.52802716169587","1.43393522057873","1.40981553786096","1.43642853367598","1.38113264826152","1.39317982588841","1.12446531661874","1.51296732210436","1.38986762094107","1.31422498844504","1.79280011058316","1.45266628860823","1.3322989056645","1.41547248328441","1.49760951743899","1.42225476203497","1.382367466728","1.30392146905506","1.34246848537924","1.45574030858274","1.47221932419388","1.47253724437853","1.42454713221907","1.4238028622444","1.52415854114776","1.46300052770019","1.33999732854016","1.33153452869548","1.43137450897496","1.37108645613883","1.51174120154233","1.36889580036095","1.52050577635816","1.57493699448704","1.4354657948131","1.61029491787361","1.44388897531366"
"302","MU3R90 Low","0.997498338056516","1.28087469998097","0.983888545428341","0.958901485122996","1.12015324794412","0.924155457384045","1.02056665310389","1.05336959808462","1.00836230727256","1.06817589637127","1.04555506526367","0.976034017505715","0.89058625675637","0.966336867671875","0.986332952504129","0.768155698562338","0.933043081687901","0.9618825536202","0.912765133235355","0.966350043609206","1.0640215883579","0.890590262361504","1.09646450411353","0.984103391380154","0.884869440782697","0.989344982774548","1.14941356069897","1.03599451996265","0.869975459003249","0.749300188219213","0.998020096530951","1.00942194954255","1.37944087939992","0.95140938878114","0.966368182762288","0.977408819578707","1.06592372087493","0.901776947070396","1.08602971738511","0.959495914863346","1.11315430089204","0.857453054113313","0.983969494033742","0.986700709129186","0.958259856637071","0.962350571440955","0.800139154773814","1.13565098213856","1.02216444703815","0.987993099303245","0.951847262122435","1.01194059172033","0.951177510742452","0.964005019392001","1.1090996793844","1.06627262171685","0.876232212663683","1.09715778450323","1.58779871903831","0.975866701107522","0.866783335601986","1.09780943714939","0.93904317011108","1.01993464447364","0.920703576215943","0.828957720132578","0.860150188708563","0.866725113406979","0.920759400923547","0.840562100147389","0.863856600569098","0.971653993891602","0.844179382848782","0.904262361103003"
"303","MU3R90 Upp","1.46327984847876","1.77434402925449","1.36537942508932","1.29078194625918","1.71711068757546","1.38488760474555","1.51602155260466","1.49591050317654","1.45543919764489","1.40711376126884","1.41563208570443","1.29875648501976","1.2952351790838","1.43051970875119","1.4157593793657","1.29006423463179","1.38163674905413","1.39785765288066","1.4314850690768","1.4413613436231","1.3201911488801","1.45731543943286","1.64668983775937","1.51659395841999","1.30519762872223","1.42898379070357","1.62366749147887","1.47766680986567","1.44057975442868","1.24686284590918","1.4911395206589","1.59552297053141","1.88244169995373","1.38181436124827","1.59138400652522","1.52909092795081","1.34596907924118","1.44502145316793","1.5820543342241","1.47625888557154","1.62700188195051","1.29682077762438","1.52856748250849","1.47093644704803","1.51279693306336","1.43888949402743","1.3216236271213","1.84839681951628","1.49806557142882","1.40735989860531","1.57003365239354","1.4683000203345","1.50284582475085","1.44278131556602","1.52845545983342","1.44683750894627","1.43438300636036","1.638148274139","1.92568935519177","1.50949104860714","1.39060707183888","1.6014585462433","1.40766077409655","1.46859182766753","1.64525107409577","1.43320670224884","1.44461467897251","1.48996257310081","1.43147975984756","1.25784715506502","1.35702845416253","1.48576800084339","1.35745694072165","1.54745374934525"
"304","MU3R95 Low","1.03323697636115","1.44056716213731","0.975959750103836","0.97618986852832","1.17040873548293","0.905578765973011","1.05932212772613","1.09492755216468","1.01017992761915","1.13306372818511","1.11946651390655","1.00056080956483","0.842583839908491","0.984090912819598","0.89922206042172","0.703409894701203","0.975746925718376","0.954864896085006","0.860996883319398","1.03849527989014","1.08044909645576","0.833573408336719","1.10496493017155","0.990918683720403","0.855310243905775","0.951761383356227","1.13557372005498","1.01728858697733","0.816313066297162","0.75138285713457","0.978491929916698","1.00963934599617","1.53789350813174","0.911411921027821","0.896264053021835","0.982376163761812","1.08844925657404","0.861454927448482","1.17521908848881","0.868046250258324","1.0632291463628","0.822920122954774","0.917569620087758","1.06515770826612","0.876716169601458","0.950206686213603","0.752338433094576","1.11532295983248","0.97633762776431","0.933689798341467","1.00944224264996","0.959148251920747","0.918877106685103","0.882410159000907","1.19739073618095","1.14840900700337","0.789954292275402","1.08034561188991","1.90633152538664","1.01424832764324","0.817857656655654","1.14877712417762","0.901101723416093","0.988520853924152","0.947234015588099","0.854497112728746","0.862337841430608","0.772816163611573","0.940245362660978","0.812794029959909","0.847983095639761","0.949958525317233","0.783583261021932","0.916237220933702"
"305","MU3R95 Upp","1.74406031559774","2.32541977196556","1.67868473186614","1.53442255409361","2.09651197862465","1.63112842815444","1.86904067714528","1.91292074796742","1.68332331797389","1.73001349902068","1.7505084043023","1.47839839531406","1.49198437635304","1.62641223113979","1.73681134231295","1.52049154460408","1.66280549263979","1.65154497476635","1.68602200794581","1.72487567359844","1.53395090987534","1.76681395290404","1.96164706305989","1.77532351656579","1.50202668634104","1.76454359503019","2.06080301938372","1.81580661859441","1.64075656441012","1.27839428374319","1.87100075975105","2.18673767821635","2.41424203359778","1.59008320420794","1.84629075479079","1.77946778490774","1.56865890753193","1.76935563034386","2.0061330266503","1.77718475768494","2.05057187955183","1.59756062742041","1.94353938499039","1.7931200754624","1.60404416112195","1.65709945793636","1.58316026058256","2.38938245999218","1.75247156174322","1.72316144960187","1.93598846705582","1.81162564171493","1.65320692335594","1.77221303645575","1.96075799208111","1.84846639796121","1.65483880130151","1.92805622716408","2.48579823797103","1.87506037031826","1.60664238821721","2.07152724052143","1.75225546818861","1.86121193032231","1.94096750101996","1.68695888547306","1.72468310725932","1.62736297405817","1.65092781314143","1.47291286765329","1.57825465482308","1.67958534071849","1.56629589579912","1.70473303556094"
